name,par_rank,k_q1,k_q2,k_q3,k_q4,k_q5,k_top10pc,k_top1pc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elmira College,0.649737571,0.106741834,0.106150358,0.153811412,0.318630297,0.314666099,0.149096644,0.007490964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elon University,0.801888413,0.097936539,0.093794615,0.141994456,0.272744121,0.393530269,0.229193917,0.022861997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Embry-Riddle Aeronautical University,0.656499839,0.054262427,0.064151668,0.095699797,0.198435589,0.587450518,0.369904798,0.019300984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emerson College,0.745133538,0.106117777,0.145444307,0.156277946,0.204243399,0.387916571,0.220293091,0.018694319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emily Griffith Technical College,0.449456443,0.197864067,0.225168427,0.199217779,0.174583695,0.203166033,0.082802147,0.002950222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Emmanuel College of Boston, MA",0.651603031,0.102563533,0.101486931,0.155001423,0.248220736,0.392727378,0.157521152,0.003136473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Emmanuel College of Franklin Springs, GA",0.527527939,0.138457714,0.209021601,0.229696794,0.275491448,0.147332442,0.067462628,0.004046238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emory & Henry College,0.625443547,0.090352362,0.104292837,0.180065837,0.346743902,0.278545061,0.150959344,0.005647637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emory University,0.806358669,0.096111952,0.074384503,0.084063358,0.154293752,0.591146434,0.444586793,0.128123407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Empire Beauty School of Moosic, PA",0.47056254,0.236276866,0.34108141,0.244491748,0.141227964,0.036922013,0.008444112,0.000919755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Empire Beauty School of New York, NY",0.414545983,0.347851653,0.314700237,0.161310209,0.104804113,0.071333788,0.028779425,0.000443733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Empire Beauty School of Philadelphia, PA",0.597338006,0.261453426,0.324982758,0.268493535,0.102237716,0.042832566,0.002351073,0.000496475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Empire Beauty School of Portland, ME",0.432580401,0.280639273,0.30634157,0.275097303,0.121391036,0.016530818,0.002171395,9.81E-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Empire Beauty School of Somersworth, NH",0.517796383,0.16695377,0.346694669,0.300005579,0.151038662,0.035307319,0.004899349,0.000896096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emporia State University,0.612001806,0.085031315,0.13919522,0.222043504,0.345918994,0.207810968,0.08522821,0.006004518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Endicott College,0.720497834,0.076861297,0.087999384,0.161049387,0.307299706,0.366790226,0.16595272,0.010646078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enterprise State Community College,0.489399421,0.149596648,0.203201768,0.269092024,0.206180329,0.171929231,0.067069306,0.002471269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Erie Community College,0.552576741,0.126077508,0.1908027,0.250602523,0.255937591,0.176579678,0.060141329,0.002563535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Erskine College,0.678504854,0.14450923,0.109986106,0.182281362,0.338555342,0.22466796,0.111663787,0.017566001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Essex County College,0.41490227,0.159596373,0.21070478,0.221672043,0.229852387,0.178174417,0.066889989,0.002385436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eureka College,0.577541822,0.077204443,0.096351805,0.21839479,0.337226157,0.270822805,0.105789901,0.009386767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Evangel University,0.59369308,0.14187099,0.164529776,0.21336755,0.260478361,0.219753323,0.098678737,0.011403176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Everest Institute of Miami, FL",0.297334694,0.184007105,0.292667206,0.320263037,0.151854266,0.051208387,0.003398876,0.000188003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Everett Community College,0.611789453,0.17296427,0.173372414,0.191590483,0.219881382,0.24219145,0.102102142,0.002401811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Evergreen State College ,0.68416459,0.168080769,0.231401901,0.207676227,0.216404608,0.176436495,0.070231529,0.00365444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fairfield University,0.820382518,0.09152979,0.053155668,0.073000264,0.151658698,0.63065558,0.438096444,0.084178588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fairleigh Dickinson University,0.622980018,0.116142843,0.106746604,0.142395326,0.217186486,0.417528742,0.226420402,0.015349376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fashion Institute Of Design & Merchandising,0.592304683,0.191271532,0.19170629,0.179949638,0.215577652,0.221494888,0.106388419,0.005008871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fashion Institute Of Technology,0.595690816,0.19706788,0.159221282,0.132136848,0.177633076,0.333940914,0.188695708,0.011223627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faulkner University,0.508677815,0.173143439,0.215685704,0.235035487,0.238423644,0.137711726,0.053621447,0.004370715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fayetteville State University,0.397006038,0.11639696,0.213794049,0.292516301,0.254232125,0.123060565,0.048025193,0.0015609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fayetteville Technical Community College,0.442226461,0.179985149,0.235012485,0.236471071,0.225207633,0.123323661,0.047608973,0.00096708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feather River College,0.51640507,0.230017539,0.202373012,0.213913424,0.188423182,0.165272844,0.073415653,0.003534462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Felician College,0.563436555,0.113614239,0.141074159,0.154865538,0.318480838,0.271965226,0.102063405,0.002071617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ferris State University,0.610509248,0.0913553,0.127966713,0.187363877,0.263490368,0.329823743,0.159127149,0.007822639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ferrum College,0.568565143,0.088042103,0.113113939,0.25008972,0.305686861,0.243067377,0.086252146,0.00327359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finger Lakes Community College - SUNY Office Of Community College,0.540310202,0.128938254,0.198657369,0.272360657,0.258414318,0.141629402,0.051275527,0.002310991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fisher College,0.478062296,0.149506021,0.227410348,0.244816423,0.228163452,0.150103757,0.057330122,0.00012348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fitchburg State University,0.647207268,0.074340151,0.118964213,0.164329268,0.302090978,0.34027539,0.122604083,0.00371107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flagler College,0.691627857,0.122811324,0.138515204,0.171884302,0.305436054,0.261353115,0.126559766,0.011820564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flathead Valley Community College,0.469248688,0.151914156,0.246308561,0.265974647,0.204545633,0.131257003,0.066684919,0.003227464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florence - Darlington Technical College,0.410157096,0.154053396,0.248764181,0.286231854,0.201078509,0.10987206,0.029142311,0.00104019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida Agricultural & Mechanical University,0.503448825,0.093921646,0.138978103,0.206669852,0.263004542,0.297425857,0.160060314,0.009829871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida Atlantic University,0.590164636,0.134582231,0.132521165,0.154628443,0.280685971,0.29758219,0.154922214,0.012374028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida College,0.622954529,0.226536297,0.156450999,0.167184025,0.188471796,0.261356883,0.109578561,0.009603151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida College Of Natural Health,0.50320309,0.226865542,0.300764386,0.26643084,0.149399954,0.056539277,0.005066441,0.000474834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida Gateway College,0.464078928,0.157869968,0.220912493,0.257579565,0.226201121,0.137436854,0.04393849,0.000487896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida Gulf Coast University,0.600089988,0.109624343,0.13842315,0.170493525,0.300466737,0.280992246,0.119267094,0.008847259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida Institute Of Technology,0.64837331,0.07432889,0.073140606,0.116731246,0.196764016,0.539035242,0.321909172,0.020590789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida International University,0.551847384,0.106427202,0.115570205,0.138272173,0.261283369,0.378447051,0.198089967,0.012994014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida Memorial University,0.33797063,0.118174763,0.213630644,0.30235816,0.270310955,0.095525478,0.022285954,0.000342088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida Southern College,0.638904493,0.101449895,0.141971583,0.179456145,0.306807413,0.270314963,0.133295205,0.016197818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida State College At Jacksonville,0.532833618,0.148247856,0.190974151,0.240745613,0.252979824,0.167052556,0.059117744,0.002491237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida State University,0.682227456,0.102413069,0.108444841,0.13436908,0.264182997,0.390590012,0.220069717,0.021477805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida Technical College,0.363766836,0.21041749,0.230294045,0.317278983,0.151726193,0.090283289,0.019488007,0.003052995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fontbonne University,0.664082391,0.113350613,0.104128981,0.211868219,0.323626021,0.247026165,0.138115939,0.012500621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Foothill-Deanza Community College District,0.600629942,0.180590222,0.163185899,0.169828158,0.206149379,0.280246342,0.15197046,0.012971642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fordham University,0.706998856,0.091349871,0.0906311,0.090464773,0.158156706,0.56939755,0.364331979,0.067350055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forsyth Technical Community College,0.528615295,0.149509468,0.234405934,0.305525838,0.215714893,0.094843867,0.024245002,0.00065605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fort Hays State University,0.567175427,0.084821617,0.134780501,0.222200993,0.316961077,0.241235813,0.09821135,0.010275736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fort Lewis College,0.654771556,0.12844825,0.173372097,0.229369372,0.24524027,0.22357001,0.113457837,0.008989973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fort Myers Institute Of Technology And Cape Coral Institute Of Technology,0.433556624,0.215185426,0.199844533,0.272554255,0.190350435,0.122065352,0.019783443,0.000471353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fort Scott Community College,0.477060602,0.152308127,0.203676309,0.282322195,0.225103219,0.13659015,0.058542094,0.00013181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fort Valley State University,0.424966906,0.101704589,0.207677596,0.272870757,0.246286186,0.171460873,0.063334025,0.002044972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fortis College of Houston, TX",0.268829748,0.147212115,0.255635525,0.29946477,0.193881147,0.103806443,0.020246764,9.81E-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fortis College of Largo, FL",0.330303563,0.225341651,0.372742233,0.303168501,0.08214896,0.016598655,0.016598655,0.000809306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fortis College of Richmond, VA",0.424076781,0.23658384,0.351566491,0.240524194,0.123405613,0.047919861,0.017360201,0.000324931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fortis Institute of Palm Springs, FL",0.305827744,0.138344509,0.303240334,0.34421251,0.168100448,0.046102199,0.008790439,0.000401017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fox College,0.614624719,0.173654561,0.173561906,0.205397309,0.320546985,0.126839239,0.021945005,0.002319006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fox Valley Technical College,0.578280095,0.094010027,0.191658191,0.255546404,0.283187467,0.175597911,0.048597067,0.000772887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Francis Marion University,0.537858471,0.094946374,0.148501878,0.276575575,0.283314707,0.196661467,0.090530293,0.005746656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Francis Tuttle Technology Center School District No. 21,0.493703638,0.208137027,0.258871889,0.23145365,0.198094038,0.103443397,0.042249055,0.00538687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Franciscan University Of Steubenville,0.709836716,0.255919551,0.143950169,0.158040118,0.203218045,0.238872117,0.125747143,0.011047096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Franklin & Marshall College,0.812555624,0.091610961,0.095992486,0.102612565,0.195498364,0.514285624,0.352900655,0.052339259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Franklin Career Institute,0.252361125,0.173882909,0.434720686,0.202850097,0.138154277,0.050392031,0.00302182,0.000662203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Franklin College Of Indiana,0.644365087,0.075756949,0.11260327,0.145638621,0.364055369,0.301945791,0.147717419,0.014791847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Franklin Pierce University,0.630810468,0.09213567,0.136410794,0.210837702,0.298668969,0.261946864,0.120518673,0.007617474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Franklin University,0.526617781,0.090369208,0.132742882,0.19874305,0.272639739,0.305505121,0.128771735,0.005627388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frederick Community College,0.649946953,0.142625358,0.150058175,0.211852539,0.252498307,0.24296562,0.095765201,0.005417913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Freed Hardeman University,0.598860862,0.137809539,0.158145923,0.21162124,0.253938525,0.238484773,0.140318396,0.011794623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fresno Pacific University,0.575462339,0.143027002,0.143144476,0.171199609,0.239689516,0.302939398,0.12166988,0.00584082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Friends University,0.616726087,0.103545767,0.158504155,0.243831682,0.293002859,0.201115536,0.078625045,0.006809983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Full Sail University,0.603614888,0.171971094,0.19760876,0.213906008,0.226119161,0.190394977,0.089056472,0.004371266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Furman University,0.806631404,0.11799438,0.104721038,0.12753864,0.230036679,0.419709263,0.252590124,0.046911819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gadsden State Community College,0.448303224,0.17042746,0.230779388,0.255927138,0.209690457,0.133175558,0.042625592,0.0017245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gallaudet University,0.557098948,0.267108862,0.23890892,0.213128655,0.17385344,0.107000123,0.022024535,0.000358461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Galveston College,0.43269929,0.12343054,0.235289437,0.253708607,0.235564188,0.152007228,0.075171271,0.004292756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gannon University,0.621848783,0.069979517,0.096216487,0.145873757,0.280856317,0.407073921,0.217203804,0.021386688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Garden City Community College,0.480982623,0.113980499,0.181961524,0.261046381,0.264292118,0.178719478,0.074365027,0.003301847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gardner - Webb University,0.622917517,0.10235807,0.139127211,0.205572185,0.324439291,0.228503244,0.092090134,0.004973815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Garrett College,0.475661071,0.154112228,0.211159224,0.278187388,0.21533382,0.141207341,0.061975743,0.007866671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gaston College,0.507432502,0.170446854,0.213394119,0.294099047,0.232864715,0.089195265,0.025999487,0.000579138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gateway Community College,0.538604446,0.153055146,0.202459037,0.219340738,0.246318842,0.178826237,0.064893171,0.002398684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gateway Technical College,0.558357717,0.153104906,0.226747744,0.249092948,0.226976309,0.144078093,0.043027959,0.00118196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavilan College,0.589599525,0.164075866,0.200869467,0.20348585,0.224244403,0.207324415,0.103430218,0.005117921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gene Juarez Beauty Schools,0.57949116,0.268410772,0.250398842,0.25270835,0.142011112,0.086470923,0.042084866,0.000931244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Genesee Community College,0.51212776,0.127492592,0.222338469,0.265133919,0.239990026,0.145044994,0.038099968,0.000477437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Geneva College,0.599514883,0.150112956,0.160842959,0.160858779,0.254863127,0.273322179,0.129184798,0.007405311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
George C. Wallace Community College,0.458564834,0.148853785,0.24426582,0.250832639,0.215940678,0.140107078,0.055718916,0.003042141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
George C. Wallace State Community College,0.485443408,0.160929121,0.207971472,0.240286009,0.246094365,0.144719033,0.050915145,0.001069702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
George Fox University,0.663123929,0.16308816,0.143751555,0.154000782,0.245639629,0.293519874,0.170843316,0.009986624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
George Mason University,0.693783247,0.102419154,0.087070229,0.10439282,0.199854705,0.506263092,0.307957782,0.01885938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
George Washington University,0.75892832,0.09438397,0.084057319,0.08367079,0.165246907,0.572641013,0.397000274,0.072209334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgetown College,0.684499607,0.081664543,0.108098412,0.164345899,0.280641239,0.365249908,0.208929099,0.022019867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgetown University,0.831564753,0.080047124,0.06213865,0.058286186,0.113992507,0.685535533,0.543027314,0.175208165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia College & State University,0.671297848,0.104567889,0.123025245,0.183651198,0.342585532,0.246170135,0.10432335,0.00874279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia Highlands College,0.578947842,0.148500862,0.170820298,0.285478753,0.266477909,0.128722178,0.048341636,0.000483721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia Institute Of Technology,0.762623755,0.07133162,0.050478575,0.058506225,0.126885974,0.692797606,0.519607446,0.068041915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia Military College,0.50591104,0.14799153,0.216748822,0.247029987,0.243149137,0.145080524,0.04592567,0.002317483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia Perimeter College,0.557947937,0.155418412,0.20289616,0.252490496,0.233617584,0.155577347,0.060666306,0.003153947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia Piedmont Technical College,0.430205107,0.166279427,0.271570009,0.295698156,0.189427718,0.077024689,0.032152047,0.000198887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia Southern University,0.632503365,0.100961792,0.120985976,0.189960426,0.307836282,0.280255524,0.126953733,0.007508483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia Southwestern State University,0.561155016,0.104031429,0.129217394,0.238219332,0.330560216,0.197971629,0.08661612,0.004202491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia State University,0.612789696,0.124054665,0.141171219,0.181737815,0.267488869,0.285547432,0.137900081,0.009603889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgian Court University,0.609470495,0.127501842,0.120133144,0.174443294,0.311693782,0.266227939,0.061958456,0.000465938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germanna Community College,0.621441957,0.144695915,0.175998412,0.217654129,0.245372244,0.2162793,0.069512659,0.001620444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gettysburg College,0.795637896,0.087448296,0.068894474,0.110592495,0.20408038,0.528984355,0.344035852,0.055665388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glendale Career College,0.295687583,0.189590833,0.268403137,0.251903884,0.183899281,0.106202864,0.018762001,0.000467356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glendale Community College,0.401219892,0.182609642,0.175500861,0.193101406,0.215496705,0.233291387,0.107785736,0.006091669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glenville State College,0.465440733,0.170217179,0.18134569,0.200843423,0.243055247,0.204538461,0.117634125,0.011710825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Globe University,0.552584331,0.11671393,0.221194638,0.299207139,0.222215476,0.140668818,0.047686919,0.002419296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gogebic Community College,0.49593844,0.116974997,0.236795131,0.288220314,0.213727633,0.144281926,0.038371816,0.003223639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Goldey-Beacom College,0.632291253,0.066929328,0.102637347,0.172790075,0.302152522,0.355490727,0.112513854,0.010147331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gonzaga University,0.761233553,0.091422679,0.086973695,0.120374314,0.206051666,0.495177646,0.302904988,0.033150863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gordon College,0.693102514,0.164491571,0.156587115,0.151500647,0.231032955,0.296387712,0.138495076,0.017263604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gordon State College,0.578817039,0.141980401,0.203048505,0.272135535,0.243486936,0.139348624,0.046035245,0.001749825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Goshen College,0.652461384,0.108106082,0.164399226,0.205501199,0.272924287,0.249069205,0.085202994,0.008290674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Goucher College,0.713402793,0.110471133,0.143106972,0.151717028,0.261673546,0.333031321,0.161073718,0.012210345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grace College And Theological Seminary,0.583996843,0.20113968,0.161262759,0.201481945,0.254840083,0.181275533,0.078354493,0.00664949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Graceland University,0.582339927,0.096121198,0.134765812,0.210783868,0.311400049,0.246929073,0.104350486,0.005575302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grambling State University,0.357170331,0.087701501,0.213243533,0.275920391,0.254284124,0.168850451,0.062006263,0.002166777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grand Canyon University,0.650454793,0.121575421,0.147824691,0.179552794,0.307324793,0.243722301,0.121348229,0.00874316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grand Rapids Community College,0.610898327,0.125582113,0.186824536,0.258260383,0.267813565,0.161519403,0.050419573,0.003028404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grand Valley State University,0.688965975,0.09331356,0.121250049,0.18715215,0.303782747,0.294501493,0.128563436,0.01095642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grand View University,0.569282078,0.080774723,0.150023525,0.205173169,0.333191241,0.230837342,0.084338836,0.002189777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grays Harbor College,0.482708928,0.169622849,0.194564079,0.23402671,0.228785259,0.173001102,0.070968473,0.00278671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
